,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0.007766982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002315491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016114446,0,0.008341183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008979726,0,0,0.011766552,0.011351733,0,0,0.005558511,0,0,0,0.008481444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004641527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028434418,0.008118718,0,0,0,0,0,0,0,0,0.005284865,0.008193711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005743303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0.122490514,0,0,0.042019963,0,0.053184836,0.123964892,0.0173957,0,0.064077602,0.238288597,0.061367075,0,0,0,0.079299599,0.03445045,0.09174648,0.035907594,0.072906891,0.076612036,0.067670783,0,0.071945215,0.090341963,0,0.042952159,0.120595419,0.127284637,0.17446392,0.018107503,0,0,0.097742056,0.051751384,0,0.127446951,0.081791798,0,0.029034397,0.047399054,0.042722477,0,0.019102802,0.052634957,0,0.077972289,0.049442555,0,0.049371632,0,0.049911781,0.031261859,0.103984964,0.228337968,0,0,0.028953863,0,0,0,0.132944177,0.079217719,0.068814764,0,0.047893194,0.045320394,0.112720465,0.093448155,0.056559373,0.13221482,0,0.212880183,0.071908051,0.150092717,0.164069822,0.04740187,0.084982495,0.118140677,0,0.029339296,0,0,0,0.074082742,0.127243378,0.258769462,0.097074056,0.093651793,0,0.059918362,0.045857712,0.056213476,0.02376713,0,0.069971917,0.052795654,0.053439784,0.066023811,0.063144601,0.145476721,0.118867945,0,0,0.2153802,0,0.199175436,0.016391002,0,0.05424069,0.192076192,0,0,0.067235183,0.102663941,0.055923434,0.037940471,0.17341586,0,0.055823276,0,0.051814098,0.237973632,0.058602084,0.170761093,0.152356508,0.038292594,0,0.182773623,0.153530786,0,0,0,0.151452279,0.042799445,0.063942578,0.129890848,0.068156465,0.046717321,0.08013747,0,0,0.049862865,0.016006946,0,0,0.023661676,0,0.029770654,0,0.077350203,0.100032697,0,0.12706486,0,0.05559337,0.198746275,0.025577343,0.234583946,0.066979427,0.249079758,0.162686303,0.037388323,0,0.145227775,0.048006344,0.036860339,0.113168629,0.04360014,0.067598114,0.075686957,0,0.202072166,0.043335316,0.146672718,0.1804932,0.014083818,0,0.130471064,0,0.013101256,0.124892894,0,0.192236074,0.037221505,0,0,0,0,0.065541206,0,0.044657211,0,0.014713455,0.052616639,0,0.054524795,0.069748887,0,0.054079811,0.141484765,0,0.003071086,0,0.208638806,0,0.107624302,0,0.148244414,0.071856356,0.217790254,0,0,0,0.144893472,0.053811649,0.046946543,0.080661989,0,0.045566952,0.082212146,0.067311763,0,0.100726605,0.092557366,0.12096672,0.04738225,0.084850544,0.108365408,0.279477533,0.023340592,0.139995925,0,0.106816486,0.060187034,0.118269417,0,0,0.098134685,0.051128607,0.047273487,0.037090959,0.045802506,0,0,0,0.03987569,0,0,0.053955323
34,0.223204937,0,0,0.127373012,0,0.100325941,0.283348325,0.032814615,0,0.098058149,0.5841914,0.115760619,0,0.007955804,0,0.134406101,0.104427927,0.173067223,0.108844893,0.123571002,0.118509243,0.114696243,0,0.111290255,0.170417794,0,0.072800269,0.186546038,0.223348514,0.306134804,0.032995895,0.037197709,0,0.176360667,0.12687436,0,0.386323571,0.154100489,0,0.171566893,0.086371609,0.129502507,0,0.029233076,0.081419699,0,0.146904313,0.113011554,0.012734244,0.076371743,0,0.114084071,0.058971235,0.25493088,0.387013505,0.010878868,0,0.050805836,0,0.010637537,0,0.203444877,0.144352288,0.105307441,0,0.087272043,0.103589472,0.205401736,0.176061741,0.138661689,0.224092916,0,0.329299033,0.16436126,0.254394436,0.402235692,0.089417164,0.153337981,0.182748859,0,0.051482162,0,0,0,0.113369044,0.215666743,0.487536668,0.148552723,0.143315623,0,0.105139767,0.070176196,0.095277078,0.044833449,0,0.107078236,0.129434506,0.096423958,0.115853103,0.154806118,0.265090913,0.2239541,0,0,0.528028878,0.013049,0.488301068,0.049685226,0,0.09786907,0.337039356,0,0,0.126830004,0.234660436,0.105491932,0.06913597,0.326725532,0.009641774,0.09795405,0,0.090919077,0.403345138,0.110544841,0.321723798,0.235676473,0.058599272,0,0.3443561,0.35092751,0,0,0,0.256698778,0.075100912,0.115374652,0.296893366,0.16709327,0.141611878,0.13582622,0,0,0.090861221,0.029168213,0,0,0.139818992,0,0.1759175,0,0.457069379,0.245241451,0,0.31151385,0.045291466,0.104869312,0.307435644,0.048189196,0.358984524,0.10249882,0.61064715,0.251655375,0.085459023,0,0.26463728,0.109728787,0.064679462,0.343042408,0.066721426,0.103445599,0.18555512,0.012753885,0.364608474,0.09905215,0.226884361,0.442499459,0.083222563,0,0.23541518,0,0.029945729,0.285469472,0.043256862,0.362183908,0.067825854,0,0,0,0.011472441,0.118259133,0,0.13536717,0.012972455,0.026811186,0.159494186,0,0.098381695,0.122389556,0,0.098545433,0.248265719,0.001237104,0.004750587,0,0.353625095,0.011564738,0.245998405,0,0.449365879,0.13538154,0.369136024,0,0,0,0.22413209,0.094424214,0.085547033,0.184370262,0,0.085955842,0.148339307,0.126819263,0,0.170723059,0.280564515,0.218266038,0.072509201,0.160058981,0.195528888,0.526551874,0.042114547,0.245653227,0,0.192734095,0.093101819,0.222826437,0,0,0.184891436,0.096447144,0.143297757,0.112431969,0.082643652,0,0,0.012996189,0.120873186,0,0,0.083462141
35,0.293977235,0,0,0.316462843,0,0.134170837,0.375436531,0.043884606,0.382803632,0.126213459,1.375924481,0.154812394,0.105726077,0.058674054,0,0.176071992,0.259454954,0.231451347,0.270429064,0.161878012,0.155618198,0.150252078,0.303166743,0.146138719,0.227908134,0,0.095368352,0.244959444,0.309806004,0.424638598,0.043458008,0.274333106,0,0.282602032,0.298822505,0,0.959834852,0.188476752,0,0.308820407,0.113757729,0.321753651,0,0.037626732,0.106914756,0,0.179675275,0.14974031,0.093915051,0.100286127,0,0.151161394,0.078865145,0.600429309,0.506987692,0.080231653,0,0.070472611,0.312633561,0.078451835,0,0.261859743,0.190122526,0.135544232,0.270095934,0.114943667,0.13725605,0.270529115,0.215337052,0.326584768,0.29356172,0,0.432412872,0.217778669,0.333256711,0.947370905,0.11958199,0.245710258,0.239973249,0,0.07141074,0.254925571,0,0,0.145920552,0.282523434,0.596294848,0.191206475,0.184465653,0.101084802,0.145839032,0.090325797,0.124812972,0.059957986,0,0.137823472,0.304852323,0.154510679,0.160699465,0.364609146,0.34914413,0.273913092,0,0,1.243646964,0.096236378,1.150077516,0.123444736,0.374998148,0.156826342,0.467506204,0,0,0.16961603,0.310925078,0.141079571,0.091057131,0.399610459,0.071108086,0.135871746,0,0.126113559,0.528382131,0.147837076,0.393492953,0.309474157,0.075424806,0,0.421174,0.464978951,0,0.305778486,0,0.336275399,0.104172233,0.184877454,0.39338371,0.393548622,0.351839822,0.177932348,0,0,0.119670876,0.038416671,0.106475944,0,0.251674186,0.126533429,0.316651499,0,0.822724883,0.153382619,0,0.194831706,0.334024562,0.140246911,0.403703371,0.058939094,0.462059288,0.131929174,1.438234734,0.087752036,0.113233205,0,0.348546661,0.145390642,0.089716673,0.85230124,0.085879063,0.133147801,0.437031139,0.094059899,0.584252132,0.131244099,0.297928959,1.042202673,0.149800614,0,0.377231554,0.444352601,0.03967809,0.378247051,0.31901936,0.44297878,0.089331612,0.116022815,0,0,0.08460925,0.189499575,0,0.336324619,0.095671856,0.035312293,0.396269059,0,0.157647777,0.169766158,0,0.129791546,0.344368578,0.00912364,0.006238144,0,0.463248875,0.061245495,0.234058536,0,0.80171815,0.118902103,0.347243432,0,0.131486745,0,0.294314866,0.094051658,0.112671702,0.244290597,0,0.082546108,0.237700335,0.111382077,0.331312922,0.223647207,0.697072661,0.349751604,0.093328674,0.153709691,0.224988745,0.644013446,0.067484756,0.244683988,0,0.308838972,0.122254913,0.272533873,0,0,0.226136449,0.092621236,0.356028447,0.200590998,0.095095368,0,0,0.095846891,0.215651058,0,0,0.10959675
36,0.364749532,0,0,0.309897224,0,0.163180747,0.456899174,0.05337317,0.622866927,0.149514405,1.983176068,0.188285344,0.172028871,0.071602235,0,0.211017578,0.254072071,0.281494881,0.264818503,0.194006473,0.1879389,0.180073101,0.493288259,0.176490607,0.277185568,0,0.114296422,0.295835636,0.391460299,0.536558849,0.053920121,0.334779383,0,0.405842016,0.430705063,0,0.939921266,0.208628355,0,0.628198776,0.141143849,0.315078264,0,0.044573205,0.129120129,0,0.198885839,0.182231132,0.114608198,0.121114784,0,0.183960564,0.095917068,0.86542325,0.607611203,0.097909814,0,0.089046787,0.508691896,0.095737832,0,0.31020308,0.235892763,0.160567782,0.439478129,0.14261529,0.167038023,0.335656495,0.238360511,0.470719945,0.351825878,0,0.522221699,0.265032531,0.399399265,1.365484322,0.145437556,0.3528621,0.289813847,0,0.090232176,0.414794149,0,0,0.172859731,0.338596787,0.660049643,0.226506132,0.218520851,0.164476966,0.184277227,0.107001329,0.149585013,0.072921875,0,0.163267805,0.439396086,0.221891276,0.203054363,0.525526032,0.433197346,0.303199397,0,0,1.792519088,0.117441003,1.657653626,0.120883642,0.610166478,0.225216776,0.590724893,0,0,0.206289766,0.378389954,0.171583263,0.112978292,0.442336105,0.086775969,0.171682904,0,0.159352791,0.633251867,0.17980185,0.435564527,0.373749559,0.089349386,0,0.466205182,0.56587061,0,0.497537875,0,0.403017081,0.13162848,0.265500704,0.478740553,0.567237679,0.34454024,0.213247166,0,0,0.148480532,0.047665128,0.173248993,0,0.511952619,0.205884902,0.644128691,0,1.673577112,0.221076624,0,0.280818883,0.407623194,0.170570567,0.487549456,0.065240758,0.547362541,0.156285329,2.072986377,0.105977459,0.137802674,0,0.432456042,0.176937668,0.113362928,0.834618642,0.101733659,0.157728933,0.629910804,0.114784962,0.839038777,0.159721592,0.359806512,1.502169216,0.304722617,0,0.541738547,0.723014401,0.048287487,0.460319524,0.389311761,0.490341291,0.11083737,0.188782886,0,0,0.103251967,0.272138488,0,0.32934693,0.116752096,0.043813401,0.388047709,0,0.226396431,0.214510727,0,0.161037659,0.43513239,0.011133934,0.007533759,0,0.5551914,0.074740265,0.284844822,0,0.785084993,0.131614907,0.416161976,0,0.213944535,0,0.355441799,0.118840467,0.139796371,0.297297047,0,0.100393915,0.341359127,0.123290853,0.539085432,0.268035202,0.682610573,0.50227486,0.110558583,0.186944219,0.323104138,0.71287023,0.096914199,0.309174341,0,0.443520629,0.147646318,0.301672715,0,0,0.250314559,0.11264745,0.348641964,0.196429359,0.136565528,0,0,0.116965698,0.211176969,0,0,0.132359152
37,0.413745738,0,0,0.429391493,0,0.18493818,0.527736255,0.060489592,0.395780026,0.174757097,1.913995508,0.213390056,0.109310012,0.052707201,0,0.249995348,0.352040539,0.319027532,0.366930722,0.229842063,0.254974432,0.213335011,0.313443581,0.23944267,0.314143644,0,0.1354085,0.401356627,0.45390182,0.622144923,0.061163123,0.246434824,0,0.490835109,0.415680468,0,1.302348534,0.231150734,0,0.32201786,0.16010347,0.436570307,0,0.052098552,0.175175716,0,0.220356469,0.21048402,0.084364368,0.164314962,0,0.212481582,0.108706011,0.835234067,0.71984512,0.072072502,0,0.071796753,0.323231309,0.070473682,0,0.362575029,0.186065459,0.187676628,0.279251728,0.161772568,0.134160371,0.380744681,0.183640558,0.454299482,0.289836732,0,0.708491859,0.21286688,0.473173651,1.317851148,0.114616352,0.426759922,0.393186939,0,0.07275251,0.263567116,0,0,0.140494062,0.27893851,0.731305002,0.184095893,0.177605749,0.104511406,0.21367114,0.125066488,0.177215365,0.057468233,0,0.1908325,0.424068315,0.268360653,0.235443403,0.507193729,0.491388034,0.33593115,0,0,1.729989352,0.086449627,1.5998285,0.167495555,0.38770995,0.272382593,0.68495095,0,0,0.233795068,0.437055063,0.194461031,0.128154481,0.490088299,0.063876755,0.199067907,0,0.184771028,0.750221958,0.20377543,0.482585697,0.507061503,0.104434347,0,0.516534151,0.653602487,0,0.316143858,0,0.477459727,0.152624434,0.321102946,0.552963895,0.547450318,0.477392621,0.25263677,0,0,0.168425678,0.054067907,0.110085298,0,0.262429494,0.130822698,0.330183614,0,0.857884066,0.213364649,0,0.271022876,0.300055962,0.193313309,0.661452447,0.072283795,0.639774399,0.182671164,2.000672899,0.143778336,0.15916743,0,0.490547152,0.204369865,0.131445358,1.156441932,0.118909472,0.184358493,0.607937171,0.084494486,1.014753704,0.184484629,0.48814514,1.449767964,0.15620235,0,0.655191646,0.459415401,0.055773919,0.531686892,0.286576713,0.543275863,0.125725972,0.119955792,0,0,0.07600492,0.329130841,0,0.456340873,0.085942515,0.049698783,0.537676275,0,0.273809297,0.248727162,0,0.182669583,0.50454001,0.008195812,0.010220959,0,0.657742677,0.05501714,0.32900681,0,1.087808444,0.145823334,0.49303266,0,0.135943923,0,0.482223587,0.137796615,0.158574989,0.343389612,0,0.11377977,0.412847949,0.136600661,0.342543868,0.317544889,0.945820582,0.607463312,0.129224318,0.211870114,0.390769926,0.789827811,0.117210366,0.358490494,0,0.53640453,0.200309973,0.334239655,0,0,0.277337154,0.12766711,0.483075942,0.272171189,0.165165639,0,0,0.08609975,0.292605377,0,0,0.17957006
38,0.460019932,0,0,0.749793707,0,0.211530599,0.587947774,0.069187442,0.330898055,0.194174552,3.28223326,0.244073593,0.091390338,0.060663005,0,0.297037483,0.614725222,0.364900772,0.640726123,0.273091914,0.30525108,0.253478696,0.262059388,0.286656718,0.359314625,0,0.160888594,0.480497371,0.501933758,0.687980365,0.068003735,0.283632533,0,0.618324747,0.712833574,0,2.274131538,0.260785443,0,0.841997519,0.17800978,0.76232919,0,0.05788728,0.209717406,0,0.248607299,0.234498976,0.097098612,0.196715096,0,0.236724447,0.12433694,1.432309022,0.855299847,0.082951371,0,0.079394294,0.27024257,0.081111219,0,0.402861143,0.206875412,0.208529587,0.233472756,0.179865552,0.149467259,0.423327967,0.207184219,0.779059753,0.344375902,0,0.848194479,0.237153705,0.562211704,2.259929478,0.131097134,0.537606655,0.470716758,0,0.080451188,0.220359392,0,0,0.156104513,0.331426939,0.825062054,0.204550992,0.197339721,0.087378388,0.236281843,0.138962764,0.210562343,0.065731638,0,0.212036111,0.727217553,0.338064719,0.260358049,0.869765953,0.546345907,0.378999246,0,0,2.966688567,0.099498628,2.743481001,0.292476948,0.324150942,0.343131319,0.757432532,0,0,0.26741266,0.486920405,0.222422748,0.142487547,0.552920132,0.073518529,0.220133294,0,0.204323517,0.891392756,0.233076472,0.544455658,0.607045462,0.116038163,0,0.582756478,0.728174583,0,0.264316996,0,0.567304299,0.168775168,0.404506309,0.616053735,0.938800345,0.833612191,0.300175947,0,0,0.18726276,0.060114975,0.092038528,0,0.686188594,0.109376354,0.863348959,0,2.243155877,0.365890382,0,0.464766136,0.345347428,0.221109994,0.79187969,0.081550948,0.710860443,0.20296796,3.430872802,0.172128994,0.177327473,0,0.545410979,0.227687232,0.14535492,2.019352731,0.132121635,0.20484277,1.042526795,0.09724837,1.278326094,0.205533211,0.584399112,2.486148276,0.408430734,0,0.825371294,0.384101401,0.062137387,0.592349155,0.329833575,0.612926614,0.13978743,0.100290908,0,0,0.087477361,0.414619371,0,0.796852106,0.09891497,0.055257199,0.938878144,0,0.344928594,0.275047497,0,0.203099734,0.557930487,0.009432916,0.01223636,0,0.781511461,0.063321614,0.366544499,0,1.899506488,0.164518633,0.585807622,0,0.113658034,0,0.577309929,0.152378267,0.176310349,0.382568293,0,0.13014026,0.520081183,0.154113566,0.286389136,0.37729796,1.651570496,0.76524599,0.143582576,0.242335098,0.492268608,0.891087787,0.147654617,0.396425996,0,0.675730382,0.239807715,0.377090893,0,0,0.312893199,0.146024472,0.843536278,0.47525917,0.208065805,0,0,0.099095938,0.510940888,0,0,0.214978241
39,0.503572115,0,0,0.731409973,0,0.2272443,0.648159293,0.074327081,0.460661998,0.210679389,3.105438494,0.262204775,0.127229686,0.084530416,0,0.334671191,0.59965315,0.392007686,0.625016551,0.307691795,0.276521567,0.285593644,0.364827775,0.259677262,0.386006569,0,0.18127267,0.435274089,0.540359309,0.740648718,0.074441959,0.395225661,0,0.713941976,0.674437386,0,2.218373497,0.290420153,0,0.712662477,0.194862777,0.743638107,0,0.062807698,0.189979297,0,0.276858128,0.258513931,0.135301345,0.178200734,0,0.260967312,0.133573399,1.355158887,0.963663628,0.115587975,0,0.085472326,0.376220048,0.11302383,0,0.43710434,0.22646125,0.226254602,0.3250307,0.196894244,0.164774147,0.463406355,0.23072788,0.737096348,0.388007238,0,0.768364411,0.26144053,0.633442146,2.138200256,0.140835779,0.620741705,0.426414005,0,0.086610131,0.30677484,0,0,0.169373397,0.373417682,0.918819106,0.221937826,0.214113597,0.121644423,0.254370405,0.150774599,0.237239925,0.07061456,0,0.23005918,0.688046584,0.390342768,0.280289765,0.822916733,0.598070963,0.422067342,0,0,2.806890354,0.138645629,2.595705678,0.285305885,0.451268958,0.396192863,0.815417797,0,0,0.287277601,0.536785748,0.238945581,0.155977493,0.615751965,0.102443852,0.236985604,0,0.219965509,1.004329395,0.250390724,0.606325619,0.549911771,0.125901407,0,0.648978805,0.802746679,0,0.36797072,0,0.639179957,0.181695755,0.467058831,0.679143576,0.888232645,0.813173363,0.338207288,0,0,0.204991779,0.065806334,0.128132068,0,0.580786584,0.152269042,0.730734229,0,1.898595883,0.346182001,0,0.439731895,0.481221826,0.237535308,0.717349837,0.090818101,0.771283581,0.220220237,3.246071691,0.155928618,0.195487515,0,0.597047521,0.251004599,0.156482569,1.969841456,0.143351974,0.222254406,0.986371956,0.135510024,1.476005387,0.226581793,0.529396842,2.352233966,0.345693725,0,0.953006031,0.534729401,0.068500854,0.653011417,0.459604162,0.682577366,0.153021743,0.139620676,0,0,0.121894683,0.478735769,0,0.777314576,0.137832335,0.06048865,0.915858365,0,0.398268068,0.296103765,0,0.222328111,0.600642869,0.013144227,0.011084702,0,0.880526488,0.088235035,0.404082189,0,1.852933649,0.183213933,0.660027593,0,0.158229812,0,0.522974877,0.164043589,0.193002453,0.421746974,0,0.139807822,0.600506108,0.171626471,0.398698601,0.425100416,1.611076649,0.883582999,0.155787095,0.260337134,0.568392619,0.992347763,0.170487806,0.426774398,0,0.780224771,0.217237577,0.419942131,0,0,0.348449245,0.156872004,0.822854128,0.463606581,0.240240929,0,0,0.138084504,0.49841344,0,0,0.194744995
